descriptif,nom_plage,commune,photo,nature_baignade,grand_territoire,source,date_ouverture,date_fermeture,date_detail,id,lon,lat
"Située sur l’estuaire de la Gironde, la plage de la Chambrette est surveillée en été et offre une magnifique vue sur le port du Verdon et les plages charentaises de l’estuaire de la Gironde. 
Particulièrement prisée des familles avec enfants, ces derniers peuvent s’amuser dans l’eau en toute sécurité sans craindre les vagues et un club Mickey est également présent. Le Cercle Nautique du Verdon, tout proche, propose de nombreuses activités nautiques. 
Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage. ",Plage de la Chambrette,LE VERDON SUR MER,http://aquitaine.media.tourinsoft.eu/upload/Plage-de-la-Chambrette--5-.JPG,Plage oceane,Médoc Atlantique,SIRTAQUI,20200701,20200831,"[ { ""Date ouverture"" : ""01/07/2020-31/08/2020"", ""Semaine"" : ""12:30-19:00"", ""Week-end"" : ""12:30-19:00"" } ]",2,-1.0560129999999999,45.548039800035944
"L’accès à cette plage en voiture et en vélo est simple : directement connectée à la Vélodyssée, une piste longe également la route de l’Océan depuis le bourg de Grayan. Sur place, le parking est situé tout à proximité de l’accès plage.

La plage du Gurp à Grayan-et-l’Hôpital est une longue plage de sable avec un espace dunaire très développé. Surveillée pendant l’été, elle est dotée d’un réel caché historique…avec ces nombreux blockhaus datant de la deuxième guerre mondiale, un vrai voyage dans le temps. Véritable spot de surf, cette plage accueille également tout type de public ayant la possibilité de se baigner en toute sécurité entre les drapeaux bleus !

Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage.",Plage du Gurp,GRAYAN ET L'HOPITAL,http://aquitaine.media.tourinsoft.eu/upload/Le-Gurp-----Medoc-Atlantique--20-.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200613,20200913,"[ { ""Date ouverture"" : ""13/06/2020-05/07/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""06/07/2020-31/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" }, { ""Date ouverture"" : ""01/09/2020-13/09/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" } ]",6,-1.1528880999999997,45.434671400036606
"La plage du Pin Sec est une plage perdue au milieu d’une forêt de pins, à 10 km du bourg de Naujac-sur-Mer. Sans aucun signe d’urbanisation, une route unique permet d’accéder à cette plage en voiture et en vélo.

Sur place, rien d’autre qu’un camping, quelques bungalows en bois servant de « village » et offrant restauration et école de surf et des places de stationnements pour les vélos et les voitures. L’accès à la plage se fait par un chemin aménagé au-dessus de la dune.

La plage du Pin Sec est l’une des plages les plus sauvages de la Côte d’Argent, et constitue un spot de surf idéal ! Elle est également dotée d’un réel caché historique avec ses blockhaus de la deuxième guerre mondiale. La baignade surveillée en saison estivale permet de s’amuser en toute sécurité dans l’eau.",Plage du Pin Sec,NAUJAC SUR MER,http://aquitaine.media.tourinsoft.eu/upload/Le-Pin-Sec-Naujac-sur-Mer-----Medoc-Atlantique--21-.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200701,20200831,"[ { ""Date ouverture"" : ""01/07/2020-31/08/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" } ]",13,-1.1653973,45.26809210003753
"La plage de Saint Nicolas est une magnifique plage océane naturelle qui se situe au niveau de la pointe du Médoc. 
Elle dispose d’un espace boisé derrière la dune qui permet de se garer, et qui est aussi équipé de tables de pique-nique. Pour y aller en vélo, il suffit d’emprunter la Vélodyssée, la plage est accessible à pied à environ 450 mètres de la piste. 
Endroit idéal pour s'essayer au surf et au bodyboard, elle est aussi un super spot de pique-nique : dîner au coucher du soleil avec la vue sur le Phare de Cordouan, difficile de trouver un endroit plus joli ! En revanche, il faut amener ses provisions, car il n’y a pas de de commerces à proximité, vous serez plongés en pleine nature ! 
La plage est accessible aux naturistes et aux textiles. 
Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage. ",Plage de Saint Nicolas,LE VERDON SUR MER,http://aquitaine.media.tourinsoft.eu/upload/Plage-St-Nicolas.JPG,Plage oceane,Médoc Atlantique,SIRTAQUI,20200701,20200831,"[ { ""Date ouverture"" : ""01/07/2020-31/08/2020"", ""Semaine"" : ""12:30-19:00"", ""Week-end"" : ""12:30-19:00"" } ]",1,-1.0814100999999987,45.56626800003585
"Vous trouverez la plage centrale de Soulac en remontant la longue «rue de la plage» qui traverse le centre-ville et mène jusqu’au front de mer. Pour ce qui est de l’accès vélo : malgré une coupure sur le front de mer, la Vélodyssée dessert la station et amène les cyclistes à proximité de la plage. Cette vaste plage de sable fin offre de l’espace, ainsi qu’une vue imprenable sur le phare de Cordouan. Ses tentes typiquement soulacaises rappellent le Soulac 1900 et contribuent au charme du lieu. En famille et entre amis, baignez-vous en toute sécurité entre les drapeaux bleus ! A proximité immédiate du centre-ville, profitez d’une virée shopping, ou simplement d’une balade dans la rue de la plage pour explorer les richesses de la station après votre bain de mer. Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage.",Plage Centrale,SOULAC SUR MER,http://aquitaine.media.tourinsoft.eu/upload/plage-centrale-soulac-3.JPG,Plage oceane,Médoc Atlantique,SIRTAQUI,20200606,20200913,"[ { ""Date ouverture"" : ""06/06/2020-01/07/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""02/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" }, { ""Date ouverture"" : ""31/08/2020-13/09/2020"", ""Semaine"" : ""12:00-18:00"", ""Week-end"" : ""12:00-18:00"" } ]",3,-1.1277926999999999,45.516384300036144
"La plage des Naïades (plage sud) de Soulac-sur-Mer s’étend de l’avenue de l’Ospedalletti jusqu’au boulevard de l’Amélie. Une connexion directe avec la Vélodyssée permet aux cyclistes de se rendre facilement sur cette plage. 
C’est une plage agréable et paisible qui met plusieurs équipements à disposition : un skate parc, un terrain de basket et une école de surf. 
En famille et entre amis, baignez-vous en toute sécurité entre les drapeaux bleus ! Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage. ",Plage Sud,SOULAC SUR MER,http://aquitaine.media.tourinsoft.eu/upload/1-plage-des-naiades.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200613,20200906,"[ { ""Date ouverture"" : ""13/06/2020-01/07/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""02/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" }, { ""Date ouverture"" : ""31/08/2020-06/09/2020"", ""Semaine"" : ""12:00-18:00"", ""Week-end"" : ""12:00-18:00"" } ]",4,-1.1376147,45.504074900036194
"La plage de l’Amélie de Soulac-sur-Mer est située à l’écart du centre-ville de la station balnéaire dans le petit hameau de l’Amélie, connecté avec la Vélodyssée. La plage surveillée est située sur la gauche de la chapelle de l’Amélie en contrebas d’un parking. C'est une belle plage de sable fin avec quelques rochers, et aussi un spot de surf. 
En famille et entre amis, baignez-vous en toute sécurité entre les drapeaux bleus ! Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage. ",Plage de L'Amelie,SOULAC SUR MER,http://aquitaine.media.tourinsoft.eu/upload/L-Amelie.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200613,20200906,"[ { ""Date ouverture"" : ""13/06/2020-01/07/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""02/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" }, { ""Date ouverture"" : ""31/07/2020-06/09/2020"", ""Semaine"" : ""12:00-18:00"", ""Week-end"" : ""12:00-18:00"" } ]",5,-1.1511049000000004,45.48485230003631
"La plage Sud de Montalivet se situe à l’entrée de la ville, en allant jusqu’à l’extrémité du Boulevard de Lattre de Tassigny, et s’étend entre le centre hélio-marin (plage naturiste) et la plage centrale. C'est une plage proche du centre-ville, elle est familiale, et idéale pour les surfeurs, on y trouve d’ailleurs une école de surf.

Étendez votre serviette sur le sable fin et profitez du soleil avant un petit plouf dans les vagues entre les drapeaux bleus !

Tout comme la plage Nord, cette plage est le compromis parfait si vous souhaitez rester à proximité du centre-ville de Montalivet-les-bains, tout en profitant d’un espace plus naturel.

Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage.",Plage Sud,VENDAYS MONTALIVET,http://aquitaine.media.tourinsoft.eu/upload/Plage-Sud-Montalivet-----Medoc-Atlantique--20-.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200704,20200830,"[ { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" } ]",12,-1.1589299999999996,45.37632820003693
"La plage Nord, appelée ""plage des Olives"", se situe Boulevard Mesnard en direction des Arros. 
Il est possible d'accéder à cette plage à vélo : malgré une coupure sur le front de mer, la Vélodyssée dessert la station et amène les cyclistes à proximité de la plage. 
Cette vaste plage de sable fin offre de l’espace, ainsi qu’une vue imprenable sur le phare de Cordouan. Elle est idéale pour ceux qui cherchent à s'écarter légèrement de l'agitation du centre-ville en période estivale.
En famille et entre amis, baignez-vous en toute sécurité entre les drapeaux bleus !
A proximité tout de même du centre-ville, profitez d’une virée shopping, ou simplement d’une balade dans la rue de la plage pour explorer les richesses de la station après votre bain de mer.
Tiralos à disposition. 
Les animaux ne sont pas acceptés sur la plage en période estivale. ",Plage Nord,SOULAC SUR MER,,Plage oceane,Médoc Atlantique,SIRTAQUI,20200101,20201231,"[ { ""Date ouverture"" : ""01/01/2020-31/12/2020"", ""Semaine"" : null, ""Week-end"" : null } ]",250,-1.1256567999999996,45.51814730003612
"L’accès à la plage se situe en face du camping Le Soleil d’Or, desservie par la route départementale qui rejoint ensuite directement le Boulevard du Front de Mer.

Idéale pour s’écarter du centre-ville, cette plage de sable nature et familiale accueille le public en toute sécurité pour un bain de mer entre les drapeaux bleus !

Cette plage est le compromis parfait si vous souhaitez rester à proximité du centre-ville de Montalivet-les-bains, tout en profitant d’un espace plus naturel. Les animaux ne sont pas acceptés sur la plage en période estivale, se référer à la règlementation affichée à l’entrée de la plage.",Plage Nord,VENDAYS MONTALIVET,http://aquitaine.media.tourinsoft.eu/upload/Plage-Montalivet-----Medoc-Atlantique--6-.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200530,20200913,"[ { ""Date ouverture"" : ""30/05/2020-01/06/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""06/06/2020-03/07/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""04/07/2020-30/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" }, { ""Date ouverture"" : ""31/08/2020-13/09/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" } ]",8,-1.1594115999999992,45.38200190003686
"Lorsque la plage Centrale est un peu trop bondée à votre goût, rendez-vous à la plage Sud de Lacanau ! Pour y accéder, il est possible de se garer sur un parking un peu en retrait, ou bien venir à vélo, c’est aussi ça les vacances ! L’accès à la plage se fait par une traversée sur la dune, équipée de caillebotis. Il existe également une promenade piétonne longeant la plage, et permettant d’atteindre directement la plage Sud depuis la plage Centrale, sur une distance de 600 mètres à peu près.
Cette plage surveillée, et labellisée Handiplage, permet à tout le monde de s’amuser sans soucis. Pour un meilleur confort, plusieurs équipements, tels que des sanitaires et un grand parc à vélo, sont mis à disposition.
La surveillance sur la plage Sud de Lacanau débute tôt : le 30 mai, et se termine en septembre.
Les animaux ne sont pas acceptés sur la plage en période estivale.",Plage Sud,LACANAU,http://aquitaine.media.tourinsoft.eu/upload/Plagiste-Lacanau------Medoc-Atlantique--1-.jpg,Plage oceane,Médoc Atlantique,SIRTAQUI,20200530,20200906,"[ { ""Date ouverture"" : ""30/05/2020-01/06/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""06/06/2020-07/06/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""13/06/2020-03/07/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" }, { ""Date ouverture"" : ""04/07/2020-31/08/2020"", ""Semaine"" : ""11:00-19:00"", ""Week-end"" : ""11:00-19:00"" }, { ""Date ouverture"" : ""01/09/2020-06/09/2020"", ""Semaine"" : ""12:00-18:30"", ""Week-end"" : ""12:00-18:30"" } ]",23,-1.2028601999999997,44.993696200039075
"Accessible depuis Saint Julien en Born par la route de Contis, longue de 8 km, bordée de pins et de chênes liège, mais aussi en vélo par la piste cyclable, Contis est une station balnéaire qui a su préserver son authenticité et son ambiance familiale tant appréciée. Destination de choix au pied des dunes, Contis, historiquement nommé Contis les Bains, a tout pour plaire. La station balnéaire offre de longues plages de sable doré, des vagues pour réjouir les surfeurs et des paysages landais d’une beauté indéniable.

Vous y trouverez toutes les commodités dont vous avez besoin sur place : restaurants et commerces. Les personnes à mobilité réduite peuvent y accéder et se baigner en toute quiétude car la plage est équipée d’un tiralo. Il suffit de demander au Poste de Secours.",Plage de Contis,SAINT JULIEN EN BORN,http://aquitaine.media.tourinsoft.eu/upload/Plage-principale-de-Contis.jpg,Plage oceane,Nord Landes,SIRTAQUI,20200614,20200912,"[ { ""Date ouverture"" : ""14/06/2020-12/09/2020"", ""Semaine"" : null, ""Week-end"" : null } ]",82,-1.3256871000000015,44.09347230004383
"Au sud du lac, à moins d’un kilomètre du village de Léon, découvrez la plage de Léon, un incontournable de vos vacances en Côte Landes Nature. Amateurs de cyclisme et passionnés de randonnée, oubliez la voiture et aventurez-vous sur le formidable réseau de pistes cyclables. Entre les sentiers forestiers et la voie verte qui relie Contis Plage au village de Léon, le lac de Léon est une étape rafraîchissante de la Vélodyssée.
Partiellement classé réserve naturelle et site Natura 2000, le lac de Léon est très prisé des amoureux de la nature. Retrouvez un écosystème rare composé de multiples habitats : espace aquatique, landes humides, tourbières, roselières, prairies humides.
Le lac abrite une grande diversité de faune et de flore. Au printemps et à l’automne, les passionnés d’ornithologie et de photographie viennent admirer des populations d’oiseaux migrateurs faisant halte sur le lac.
Esp",Plage du Lac,LEON,http://aquitaine.media.tourinsoft.eu/upload/Plage-du-Lac.jpg,Plage lacustre,Nord Landes,SIRTAQUI,20200701,20200831,"[ { ""Date ouverture"" : ""01/07/2020-31/08/2020"", ""Semaine"" : ""12:00-19:00"", ""Week-end"" : ""12:00-19:00"" } ]",88,-1.3194329999999994,43.8867560000449
